resistance_mechanism,RPKM,Sample
antibiotic efflux,0.079887207,368259770
antibiotic efflux,0.791985241,368259770
antibiotic efflux,2.268402172,368259770
antibiotic efflux,2.8536863,368259770
antibiotic efflux,0.230251348,368259770
antibiotic efflux,0.577074673,368259770
antibiotic efflux,1.038734412,368259770
antibiotic efflux,1.823727801,368259770
antibiotic efflux,0.850650815,368259770
antibiotic inactivation,0.332863362,368259770
antibiotic efflux,0.600459399,368259770
antibiotic target alteration; antibiotic efflux,1.057084903,368259770
antibiotic efflux,18.58147875,368259770
antibiotic efflux,6.238105973,368259770
antibiotic inactivation,1.506070295,368259770
antibiotic inactivation,0.353347261,368259770
antibiotic efflux,9.195828633,368259770
antibiotic efflux,3.765175737,368259770
antibiotic inactivation,0.649259986,368259770
antibiotic efflux,1.633676669,368259770
antibiotic inactivation,0.171399791,368259770
antibiotic inactivation,4.111478937,368259770
antibiotic target alteration; antibiotic efflux,1.75548321,368259770
antibiotic inactivation,1.312432685,368259770
antibiotic inactivation,2.27240995,368259770
antibiotic efflux,6.455512587,368259770
antibiotic efflux,0.782350384,368259770
antibiotic inactivation,0.154144778,368259770
antibiotic inactivation,0.703986881,368259770
antibiotic inactivation,0.321224783,368259770
antibiotic target alteration; antibiotic target replacement,33.17757605,368259770
antibiotic target replacement,3.030443527,368259770
antibiotic inactivation,0.345377022,368259770
antibiotic inactivation,1.208819579,368259770
antibiotic target alteration,0.670586044,368259770
antibiotic target protection,0.358868312,368259770
antibiotic inactivation,0.321224783,368259770
antibiotic inactivation,2.126627036,368259770
antibiotic inactivation,0.850650815,368259770
antibiotic target protection,1.607307064,368259770
antibiotic inactivation,2.597039943,368259770
antibiotic inactivation,3.316616894,368259770
antibiotic inactivation,0.165830845,368259770
antibiotic target alteration,0.581457519,368259770
antibiotic inactivation,0.310372595,368259770
reduced permeability to antibiotic,2.817355498,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,18.6854823,368259770
antibiotic inactivation,9.100358714,368259770
antibiotic target replacement,0.290728759,368259770
antibiotic target alteration,34.67733589,368259770
antibiotic efflux,0.633588193,368259770
antibiotic efflux,0.372698937,368259770
antibiotic efflux,0.70488712,368259770
antibiotic efflux,13.85974172,368259770
antibiotic inactivation,0.530020892,368259770
antibiotic efflux,4.878068388,368259770
antibiotic efflux,1.247621195,368259770
reduced permeability to antibiotic,4.654761257,368259770
antibiotic target alteration,1.198308104,368259770
reduced permeability to antibiotic,0.6258194,368259770
antibiotic target alteration,0.499295043,368259770
antibiotic efflux,1.114645895,368259770
antibiotic target alteration; antibiotic efflux,5.946960605,368259770
antibiotic efflux; reduced permeability to antibiotic,1.499048988,368259770
antibiotic efflux,7.408894191,368259770
antibiotic target replacement,1.162915038,368259770
antibiotic efflux,2.482980756,368259770
antibiotic inactivation,0.164054086,368259770
antibiotic inactivation,0.120249068,368259770
antibiotic inactivation,0.240498136,368259770
antibiotic inactivation,0.31789027,368259770
antibiotic inactivation,0.733007617,368259770
antibiotic inactivation,0.480996272,368259770
antibiotic inactivation,0.725291747,368259770
antibiotic inactivation,0.973202203,368259770
antibiotic inactivation,0.159497028,368259770
antibiotic inactivation,0.358868312,368259770
antibiotic inactivation,1.076604937,368259770
antibiotic inactivation,0.320105533,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,1.386721328,368259770
antibiotic inactivation,0.994985068,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,0.167036887,368259770
antibiotic inactivation,0.860208689,368259770
antibiotic inactivation,1.040040996,368259770
antibiotic inactivation,0.445972272,368259770
antibiotic inactivation,1.3232346,368259770
antibiotic inactivation,0.378067029,368259770
antibiotic inactivation,3.10172998,368259770
antibiotic inactivation,5.057080072,368259770
antibiotic target alteration,0.085065081,368259770
antibiotic efflux,0.202357462,368259770
antibiotic efflux,0.425325407,368259770
antibiotic efflux,3.402603258,368259770
antibiotic efflux,2.542041949,368259770
antibiotic efflux,1.509605671,368259770
antibiotic target alteration,13.43229842,368259770
antibiotic target alteration,0.672221619,368259770
antibiotic target alteration,0.376517574,368259770
antibiotic efflux,0.167646511,368259770
antibiotic inactivation,0.379629289,368259770
antibiotic target alteration; antibiotic target replacement,44.96768097,368259770
antibiotic target protection,1.013275235,368259770
antibiotic target alteration,0.398281595,368259770
antibiotic target alteration,1.374128239,368259770
antibiotic efflux,0.230829869,368259770
antibiotic target alteration,0.521990273,368259770
antibiotic inactivation,2.538521115,368259770
antibiotic target protection,0.215320987,368259770
antibiotic target protection,0.645962962,368259770
antibiotic target protection,0.071773662,368259770
antibiotic target protection,0.071773662,368259770
antibiotic target alteration,0.167646511,368259770
antibiotic inactivation,0.191396433,368259770
antibiotic inactivation,1.059301014,368259770
antibiotic inactivation,2.228920489,368259770
antibiotic target protection,4.32031783,368259770
antibiotic inactivation,2.463954084,368259770
antibiotic inactivation,1.668346634,368259770
antibiotic inactivation,0.593988931,368259770
antibiotic target protection,0.414004302,368259776
antibiotic inactivation,6.015840294,368259776
antibiotic target protection,14.76615345,368259776
antibiotic inactivation,1.559804942,368259776
antibiotic efflux,1.811797969,368259776
antibiotic inactivation,85.2012199,368259776
antibiotic efflux,0.16108531,368259776
antibiotic efflux,0.682827905,368259776
antibiotic inactivation,0.419890619,368259776
antibiotic efflux,1.837709054,368259776
antibiotic efflux,1.29552101,368259776
antibiotic efflux,2.993139212,368259776
antibiotic target protection,0.762306201,368259776
antibiotic efflux,0.619558886,368259776
antibiotic efflux,0.856600062,368259776
antibiotic inactivation,0.22659059,368259776
antibiotic efflux,0.183811039,368259776
antibiotic efflux,0.316417574,368259776
antibiotic inactivation,0.800574585,368259776
antibiotic efflux,3.700884029,368259776
antibiotic inactivation,4.72299761,368259776
antibiotic target alteration,0.343398917,368259776
antibiotic efflux,4.77636676,368259776
antibiotic efflux,2.044544324,368259776
antibiotic efflux,2.366370745,368259776
antibiotic inactivation,0.479766719,368259776
antibiotic efflux,0.946180706,368259776
antibiotic efflux,0.219843476,368259776
antibiotic efflux,0.29401633,368259776
antibiotic efflux,0.638920101,368259776
antibiotic inactivation,0.644341241,368259776
antibiotic inactivation,0.166535565,368259776
antibiotic inactivation,0.621732777,368259776
antibiotic target replacement,5.070305702,368259776
antibiotic efflux,0.378619319,368259776
antibiotic efflux,1.071736944,368259776
antibiotic inactivation,0.145240854,368259776
antibiotic efflux,4.614422953,368259776
antibiotic efflux,7.211377265,368259776
antibiotic efflux,1.452408536,368259776
antibiotic target protection,3.737682592,368259776
antibiotic inactivation,0.444466157,368259776
antibiotic efflux,2.379669357,368259776
antibiotic efflux,0.172032856,368259776
antibiotic target protection,0.508204134,368259776
antibiotic efflux,0.092674603,368259776
antibiotic efflux,1.610853103,368259776
antibiotic target replacement,3.084070024,368259776
antibiotic efflux,0.433236776,368259776
antibiotic inactivation,0.805426552,368259776
antibiotic inactivation,0.98077772,368259776
antibiotic target alteration,0.497735509,368259776
antibiotic efflux,7.864127049,368259776
antibiotic efflux,3.414870605,368259776
antibiotic target replacement,0.302378569,368259776
antibiotic target alteration,0.323346426,368259776
antibiotic inactivation,0.66117105,368259776
antibiotic inactivation,0.322170621,368259776
antibiotic inactivation,0.644341241,368259776
antibiotic inactivation,1.165748956,368259776
antibiotic inactivation,2.513387821,368259776
antibiotic inactivation,10.18710238,368259776
antibiotic efflux,2.584076853,368259776
antibiotic efflux,2.170241573,368259776
antibiotic inactivation,0.45551116,368259776
antibiotic inactivation,4.300821393,368259776
antibiotic efflux,0.769664369,368259776
antibiotic efflux,3.359124955,368259776
antibiotic target replacement,0.466299583,368259776
antibiotic efflux,9.574595175,368259776
antibiotic target alteration,2.350530549,368259776
antibiotic target alteration,12.88111258,368259776
antibiotic inactivation,0.339451803,368259776
antibiotic inactivation,0.461442295,368259776
antibiotic inactivation,3.440657114,368259776
antibiotic target protection,6.580568385,368259776
antibiotic target replacement,0.714491296,368259776
antibiotic target alteration,15.23245303,368259776
antibiotic target replacement,12.70323495,368259776
antibiotic inactivation,0.716141391,368259776
antibiotic efflux,0.781081165,368259776
antibiotic efflux,0.565031382,368259776
antibiotic inactivation,0.602700141,368259776
antibiotic inactivation,0.182298191,368259776
antibiotic efflux,0.567928979,368259776
antibiotic inactivation,0.979572833,368259776
antibiotic inactivation,31.27884118,368259776
antibiotic efflux,3.67404292,368259776
antibiotic target replacement,30.05966952,368259776
antibiotic efflux,2.025072473,368259776
antibiotic inactivation,0.170378694,368259776
antibiotic efflux,2.013566379,368259776
antibiotic efflux,8.752948791,368259776
antibiotic target protection,5.461454015,368259776
antibiotic inactivation,1.510174784,368259776
antibiotic inactivation,0.319844479,368259776
antibiotic efflux,0.53891071,368259776
antibiotic target protection,6.522472689,368259776
antibiotic efflux,10.0678319,368259776
antibiotic efflux,1.959145666,368259776
antibiotic inactivation,1.703786936,368259776
antibiotic target protection,5.128146887,368259776
antibiotic inactivation,5.720662098,368259776
antibiotic efflux,2.568026687,368259776
antibiotic efflux,3.835177987,368259776
antibiotic efflux,0.750821362,368259776
antibiotic inactivation,0.328136743,368259776
antibiotic target alteration,0.723240169,368259776
antibiotic efflux,1.115830235,368259776
antibiotic efflux,1.813387266,368259776
antibiotic efflux,0.073954024,368259776
antibiotic target replacement,1.456750564,368259776
antibiotic target protection,0.605905993,368259776
antibiotic target protection,0.346081721,368259776
antibiotic inactivation,0.878937705,368259776
antibiotic efflux,4.504928171,368259776
antibiotic inactivation,0.668656005,368259776
antibiotic efflux,1.654299349,368259776
antibiotic efflux,0.107260195,368259776
antibiotic target protection,0.404552149,368259776
antibiotic efflux,11.41363392,368259776
antibiotic efflux,2.269186165,368259776
antibiotic inactivation,0.497735509,368259776
antibiotic inactivation,0.671188793,368259776
antibiotic inactivation,0.829559182,368259776
antibiotic target replacement,0.546894572,368259776
antibiotic inactivation,1.010611263,368259776
antibiotic efflux,2.389897668,368259776
antibiotic efflux,0.64387297,368259776
antibiotic inactivation,0.613127479,368259776
antibiotic efflux,2.792729022,368259776
antibiotic inactivation,2.498033478,368259776
antibiotic efflux,3.611864872,368259776
antibiotic efflux,1.198412454,368259776
antibiotic efflux,0.229525701,368259776
antibiotic inactivation,0.231929112,368259776
antibiotic inactivation,1.038245164,368259776
antibiotic inactivation,0.231323553,368259776
antibiotic efflux,0.999213391,368259776
antibiotic target alteration,1.423243706,368259776
antibiotic efflux,11.17091609,368259776
antibiotic efflux,2.055083212,368259776
antibiotic efflux,0.146683644,368259776
antibiotic inactivation,0.319844479,368259776
antibiotic target replacement,1.682220013,368259776
antibiotic inactivation,0.319844479,368259776
antibiotic inactivation,1.047598724,368259776
antibiotic inactivation,0.734228625,368259776
antibiotic efflux,4.45530492,368259776
antibiotic efflux,0.599528035,368259776
antibiotic inactivation,0.230721148,368259776
antibiotic target alteration,3.006682829,368259776
antibiotic efflux,4.932199709,368259776
antibiotic efflux; reduced permeability to antibiotic,2.480713779,368259776
antibiotic efflux,0.225437457,368259776
antibiotic target protection,0.412078701,368259776
antibiotic efflux,1.309314099,368259776
antibiotic inactivation,0.959533437,368259776
antibiotic target protection,0.269564667,368259776
antibiotic target alteration,0.363102134,368259776
antibiotic inactivation,2.042127605,368259776
